CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;MID_RANGE;MEAN_DEVIATION;PHI;TIMEOUT
200.17.202.35;54113;1745542939735632723;1745542939743639040;851705;11;100001658.40966272;100144.80592776956;850128310;1.7455429398440412e+18
200.17.202.35;54113;1745542939835598062;1745542939843677952;851706;11;100005383.76869646;93855.68436872025;907095139;1.745542939944059e+18
200.17.202.35;54113;1745542939935608412;1745542939943462400;851707;11;99983290.1918268;106563.69280149393;798922540;1.745542940043872e+18
200.17.202.35;54113;1745542940035609976;1745542940043518976;851708;11;99990618.77264412;103235.904338664;824676619;1.7455429401439224e+18
200.17.202.35;54113;1745542940135637738;1745542940143651328;851709;11;100004792.09537971;107085.63664038586;795030403;1.7455429402440845e+18
200.17.202.35;54113;1745542940235629311;1745542940243613440;851710;11;100000524.08584175;100645.0825143183;845907573;1.7455429403440166e+18
200.17.202.35;54113;1745542940335753466;1745542940343745792;851711;11;100013706.87725757;103763.36567871195;820487435;1.7455429404441746e+18
200.17.202.35;54113;1745542940435621939;1745542940443620096;851712;11;99999766.58953181;107327.31683659782;793242961;1.7455429405440492e+18
200.17.202.35;54113;1745542940535641959;1745542940543556608;851713;11;99993441.13057864;102920.04410611895;827212425;1.7455429406439619e+18
200.17.202.35;54113;1745542940635644210;1745542940643703552;851714;11;100008791.41752076;107978.32663764335;788462298;1.7455429407441444e+18
200.17.202.35;54113;1745542940735635144;1745542940743636992;851715;11;100001256.27576868;104715.63572595516;813029875;1.745542940844057e+18
200.17.202.35;54113;1745542940835616572;1745542940843749888;851716;11;100012420.2481918;105408.04457649142;807690162;1.745542940944184e+18
200.17.202.35;54113;1745542940935635748;1745542940951254784;851717;11;100761667.82337262;844114.8152996618;100859652;1.745542941055393e+18
200.17.202.35;54113;1745542941035625051;1745542941043613952;851718;11;99921417.84103535;1599953.3161069574;53212330;1.745542941149935e+18
200.17.202.35;54113;1745542941135756956;1745542941143829248;851719;11;99950805.65693182;1469345.8003927267;57942347;1.7455429412496573e+18
200.17.202.35;54113;1745542941235623013;1745542941243684864;851720;11;99941286.69123863;1331930.186046636;63920351;1.7455429413489539e+18
200.17.202.35;54113;1745542941335765357;1745542941343719168;851721;11;99950588.42211476;1208038.8983181096;70475831;1.745542941448502e+18
200.17.202.35;54113;1745542941435600927;1745542941443761664;851722;11;99959779.17990328;1096425.7662748226;77650169;1.7455429415481073e+18
200.17.202.35;54113;1745542941535602410;1745542941543691520;851723;11;99956786.86191295;989775.5076376689;86017229;1.7455429416476073e+18
200.17.202.35;54113;1745542941635583167;1745542941643774464;851724;11;99969402.57572165;903413.6706826069;94240157;1.7455429417473574e+18
200.17.202.35;54113;1745542941735591090;1745542941743522048;851725;11;99947220.71814948;835254.1611865113;101930587;1.7455429418468104e+18
200.17.202.35;54113;1745542941835586301;1745542941843365632;851726;11;99936857.04633453;762092.4168828084;111716173;1.7455429419463508e+18
200.17.202.35;54113;1745542941935586902;1745542941943449344;851727;11;99951542.5417011;700568.6705610742;121527199;1.7455429420462031e+18
200.17.202.35;54113;1745542942035605771;1745542942043633920;851728;11;99974845.88753098;653815.1493348575;130217614;1.745542942146224e+18
200.17.202.35;54113;1745542942135635804;1745542942143799040;851729;11;99993873.2987779;607461.0456482734;140154417;1.7455429422462228e+18
200.17.202.35;54113;1745542942235738645;1745542942243804672;851730;11;99995049.1689001;547890.8112056568;155393095;1.7455429423459912e+18
200.17.202.35;54113;1745542942335612127;1745542942343461376;851731;11;99961214.65201008;526936.2469751014;161572772;1.7455429424455304e+18
200.17.202.35;54113;1745542942435748623;1745542942443726336;851732;11;99991589.18680908;504617.15707658295;168719294;1.7455429425457364e+18
200.17.202.35;54113;1745542942535752627;1745542942543796992;851733;11;99999495.86812817;462062.1226880169;184258234;1.7455429426456448e+18
200.17.202.35;54113;1745542942635588847;1745542942643758848;851734;11;99995731.88131535;419619.8972320318;202895172;1.745542942745433e+18
200.17.202.35;54113;1745542942735758921;1745542942743926272;851735;11;100012901.09318382;394827.11937729357;215636027;1.7455429428455186e+18
200.17.202.35;54113;1745542942835610375;1745542942843561984;851736;11;99975182.18386544;393063.3167579458;216603914;1.7455429429451095e+18
200.17.202.35;54113;1745542942935611078;1745542942943692288;851737;11;99990694.3654789;369269.16669560695;230561229;1.74554294304516e+18
200.17.202.35;54113;1745542943035589310;1745542943043720704;851738;11;99994466.528931;336114.4134781559;253304381;1.7455429431450596e+18
200.17.202.35;54113;1745542943135601714;1745542943143628800;851739;11;99985829.4760379;311140.025023441;273636779;1.7455429432448591e+18
200.17.202.35;54113;1745542943235617671;1745542943243692800;851740;11;99993646.52843411;287843.0749173065;295784273;1.745542943344838e+18
200.17.202.35;54113;1745542943335595004;1745542943343611648;851741;11;99986166.6755907;266538.6202689871;319426713;1.745542943444664e+18
200.17.202.35;54113;1745542943435601452;1745542943443683840;851742;11;99994769.20803162;248487.29068301897;342631832;1.7455429435446725e+18
200.17.202.35;54113;1745542943535604706;1745542943543570688;851743;11;99983977.08722846;234430.68241787955;363176678;1.7455429436444923e+18
200.17.202.35;54113;1745542943635564876;1745542943643792128;851744;11;100007723.37850562;234733.9054532454;362707962;1.7455429437447388e+18
200.17.202.35;54113;1745542943735748368;1745542943743769344;851745;11;100004672.64065506;214311.2527584826;397272453;1.7455429438446313e+18
200.17.202.35;54113;1745542943835600458;1745542943843568896;851746;11;99984160.57658955;213392.1915481399;398983944;1.7455429439444065e+18
200.17.202.35;54113;1745542943935608451;1745542943943488256;851747;11;99977680.5189306;198533.03005228136;428846317;1.74554294404426e+18
200.17.202.35;54113;1745542944035601555;1745542944043636224;851748;11;99994709.26703754;195708.47515399332;435036137;1.7455429441444137e+18
200.17.202.35;54113;1745542944135644359;1745542944143739904;851749;11;100005606.34033379;187034.7009348399;455211568;1.7455429442444936e+18
200.17.202.35;54113;1745542944235643801;1745542944243787776;851750;11;100009832.90630041;172557.79680797696;493402567;1.745542944344488e+18
200.17.202.35;54113;1745542944335639455;1745542944343740160;851751;11;100004088.01567036;161046.90775722035;528669328;1.7455429444443884e+18
200.17.202.35;54113;1745542944435793848;1745542944443810560;851752;11;100010719.21410333;151573.41541446242;561712360;1.7455429445444275e+18
200.17.202.35;54113;1745542944535617901;1745542944543616000;851753;11;99990191.29269299;156943.99528334878;542491363;1.745542944644234e+18
200.17.202.35;54113;1745542944635654745;1745542944643696640;851754;11;99999236.16342369;150294.46648571498;566493659;1.745542944744297e+18
200.17.202.35;54113;1745542944735634446;1745542944743560192;851755;11;99985667.74708132;148833.4361795122;572055348;1.7455429448441413e+18
200.17.202.35;54113;1745542944835623967;1745542944843673088;851756;11;99998390.57237318;146672.91785342855;580482510;1.745542944944258e+18
200.17.202.35;54113;1745542944935631501;1745542944943616000;851757;11;99992842.71513587;137553.48330540385;618967707;1.745542945044159e+18
200.17.202.35;54113;1745542945035638375;1745542945043518720;851758;11;99983830.44362229;132810.4064884507;641073747;1.7455429451440338e+18
200.17.202.35;54113;1745542945135644558;1745542945143595008;851759;11;99993076.19926006;128775.12147737652;661163152;1.7455429452441032e+18
200.17.202.35;54113;1745542945235629321;1745542945243600640;851760;11;99994331.77933405;117153.18940363327;726753290;1.7455429453440635e+18
200.17.202.35;54113;1745542945335640930;1745542945343609600;851761;11;99995794.60140064;106900.6925298646;796454769;1.745542945444033e+18
200.17.202.35;54113;1745542945435619756;1745542945443518464;851762;11;99987101.54126057;104903.68341694248;811617517;1.7455429455439252e+18
200.17.202.35;54113;1745542945535626110;1745542945543526400;851763;11;99989184.98713452;96496.7609491912;882327726;1.7455429456439017e+18
200.17.202.35;54113;1745542945635650073;1745542945643642368;851764;11;100001863.28842106;99525.38614082045;855478901;1.7455429457440422e+18
200.17.202.35;54113;1745542945735614253;1745542945743514624;851765;11;99988902.55957896;102533.57636884486;830381342;1.7455429458439137e+18
200.17.202.35;54113;1745542945835627954;1745542945843707392;851766;11;100009289.10362107;112666.76277406486;755698192;1.7455429459441674e+18
200.17.202.35;54113;1745542945935622555;1745542945943565312;851767;11;99994152.19325896;116536.99685876493;730602059;1.7455429460440256e+18
200.17.202.35;54113;1745542946035634238;1745542946043680000;851768;11;100006205.77393305;116936.87784699284;728104527;1.7455429461441539e+18
200.17.202.35;54113;1745542946135646808;1745542946143574272;851769;11;99995012.39653975;116436.56745559885;731233948;1.745542946244035e+18
200.17.202.35;54113;1745542946235648202;1745542946243644160;851770;11;100002499.95688577;112280.4710560642;758301694;1.7455429463440957e+18
200.17.202.35;54113;1745542946335601119;1745542946343729408;851771;11;100010774.7611972;109327.22826188078;778786521;1.7455429464441774e+18
200.17.202.35;54113;1745542946435649763;1745542946443668224;851772;11;100003578.88507748;105590.38155541214;806348752;1.7455429465440942e+18
200.17.202.35;54113;1745542946535642301;1745542946543865600;851773;11;100022958.59656973;114411.05489212327;744183092;1.745542946644346e+18
200.17.202.35;54113;1745542946635653408;1745542946643773184;851774;11;100011421.13691276;114507.40905988413;743557767;1.7455429467442427e+18
200.17.202.35;54113;1745542946735609632;1745542946743570688;851775;11;99990029.4232215;124448.38184517203;684162969;1.7455429468440586e+18
200.17.202.35;54113;1745542946835654996;1745542946843618816;851776;11;99995839.28089935;117813.40133850496;722694310;1.745542946944086e+18
200.17.202.35;54113;1745542946935626252;1745542946943701248;851777;11;100004498.55280942;114691.33311471988;742367997;1.7455429470441646e+18
200.17.202.35;54113;1745542947035644886;1745542947043598848;851778;11;99993808.69752848;113912.0550841896;747447458;1.7455429471440484e+18
200.17.202.35;54113;1745542947135604034;1745542947143621376;851779;11;99996680.62777564;105392.77982292249;807867262;1.7455429472440397e+18
200.17.202.35;54113;1745542947235641838;1745542947243614208;851780;11;99996295.76499808;95238.36461819417;894003980;1.7455429473439916e+18
200.17.202.35;54113;1745542947335771985;1745542947343752448;851781;11;100010490.18849827;99908.95165656692;852211698;1.7455429474441626e+18
200.17.202.35;54113;1745542947435630138;1745542947443599616;851782;11;99994157.96964845;106250.27534073757;801350189;1.7455429475440187e+18
200.17.202.35;54113;1745542947535613258;1745542947543623936;851783;11;99997174.17268361;98641.45084181875;863164299;1.7455429476440156e+18
200.17.202.35;54113;1745542947635641382;1745542947643619328;851784;11;99996995.95541525;88955.52302599803;957151129;1.745542947743972e+18
200.17.202.35;54113;1745542947735595011;1745542947743718144;851785;11;100007177.95987372;90241.97518187335;943507492;1.7455429478440863e+18
200.17.202.35;54113;1745542947835642498;1745542947843596800;851786;11;99994325.76388635;94069.97365105811;905114323;1.7455429479439675e+18
200.17.202.35;54113;1745542947935600011;1745542947943739648;851787;11;100009177.98749772;99515.19989731757;855589707;1.745542948044147e+18
200.17.202.35;54113;1745542948035618214;1745542948043562496;851788;11;99990544.98874794;108196.67865735752;786939884;1.745542948143986e+18
200.17.202.35;54113;1745542948135603218;1745542948143767808;851789;11;100012021.68987314;118853.71191682782;716379661;1.7455429482442552e+18
200.17.202.35;54113;1745542948235637882;1745542948243979776;851790;11;100032016.32088582;126962.97173783064;670624520;1.7455429483445197e+18
200.17.202.35;54113;1745542948335603166;1745542948343570688;851791;11;99987905.88879724;158377.1066526298;537606636;1.745542948444192e+18
200.17.202.35;54113;1745542948435639279;1745542948443748864;851792;11;100006932.89991751;161566.40710764297;526994969;1.7455429485444022e+18
200.17.202.35;54113;1745542948535612929;1745542948543802880;851793;11;100011641.20992576;150118.07640512736;567185419;1.745542948644415e+18
200.17.202.35;54113;1745542948635641231;1745542948643681792;851794;11;99998368.28893319;148379.1897571902;573833063;1.7455429487442737e+18
200.17.202.35;54113;1745542948735577795;1745542948743674112;851795;11;99997763.46003987;134146.09967478996;634718308;1.7455429488442084e+18
200.17.202.35;54113;1745542948835621079;1745542948843645440;851796;11;99995119.91403589;123375.03571129787;690132210;1.7455429489441341e+18
200.17.202.35;54113;1745542948935638502;1745542948943674880;851797;11;99998551.9226323;114469.54073657944;743823955;1.7455429490441313e+18
200.17.202.35;54113;1745542949035643796;1745542949043715584;851798;11;100002767.13036907;107237.79439969081;793985810;1.7455429491441472e+18
200.17.202.35;54113;1745542949135605028;1745542949143499520;851799;11;99980884.01733215;118397.12799662845;719150790;1.745542949243954e+18
200.17.202.35;54113;1745542949235642912;1745542949243812608;851800;11;100014104.41559893;139777.81346375044;609148805;1.7455429493443858e+18
200.17.202.35;54113;1745542949335600575;1745542949343536640;851801;11;99985097.17403904;154807.2736772683;550010262;1.745542949444141e+18
200.17.202.35;54113;1745542949435634125;1745542949443607808;851802;11;99993704.25663513;147933.62890563786;575566828;1.7455429495441933e+18
200.17.202.35;54113;1745542949535632658;1745542949543671552;851803;11;100000708.2309716;140144.24035156114;607558254;1.745542949644233e+18
200.17.202.35;54113;1745542949635642559;1745542949643647744;851804;11;99998256.60787445;128581.43941356547;662194256;1.7455429497441603e+18
200.17.202.35;54113;1745542949735649451;1745542949743642112;851805;11;99997867.747087;116112.15625965424;733308156;1.7455429498441044e+18
200.17.202.35;54113;1745542949835640722;1745542949843667456;851806;11;100000615.37237829;107248.56592498864;793913568;1.745542949944097e+18
200.17.202.35;54113;1745542949935646087;1745542949943502592;851807;11;99984067.43514046;113071.64657031874;753028678;1.745542950043939e+18
200.17.202.35;54113;1745542950035641541;1745542950043698176;851808;11;100005219.0916264;122916.1383992408;692718579;1.745542950144195e+18
200.17.202.35;54113;1745542950135622714;1745542950143765504;851809;11;100011429.98246376;116835.41539667615;728772118;1.7455429502442442e+18
200.17.202.35;54113;1745542950235642355;1745542950243825408;851810;11;100016277.38421738;109999.27561063232;774064130;1.7455429503442816e+18
