sequence_number,time_taken_to_correct_ms
17757,0.053475
17764,0.017337
17768,0.108013
17774,0.042142
17777,0.117254
17786,1.026394
17807,0.027739
17823,0.451545
17876,0.027707
17884,0.030993
17903,0.096974
17906,0.037935
17922,0.033722
17957,0.005126
17962,0.034125
17979,0.025234
17994,0.094311
18011,0.027188
18014,0.018604
18022,0.038593
18027,0.117767
18064,0.016079
18066,0.012734
18085,0.036682
18090,0.025291
18118,0.092919
18148,0.034583
18150,0.009797
18152,0.003428
18158,0.008823
18166,0.000318
18177,0.130048
18221,0.000972
18231,0.024695
18260,0.012696
18262,0.027874
18274,0.00122
18286,0.005418
18297,0.11018
18310,0.040014
18314,0.004954
18316,0.014161
18331,0.000307
18334,0.329827
18364,0.020664
18366,0.073166
18377,0.023998
18378,0.037681
18379,0.222264
18391,0.265473
18406,0.010894
18420,0.011333
18430,0.015543
18450,0.131031
18468,0.055187
18489,0.053096
18506,0.00846
18509,0.020571
18539,0.00083
18551,0.058452
18577,0.013168
18598,0.029072
18624,0.016289
18628,0.005943
18640,0.064445
18659,0.031455
18680,0.000904
18697,0.08632
18705,0.010826
18707,0.084237
18747,0.0001
18757,0.051307
18778,0.043568
18801,0.05139
18810,0.005
18812,0.076958
18830,0.009772
18842,0.001136
18850,0.040136
18869,0.004284
18891,0.018771
18902,0.076926
18918,0.029393
18922,0.00285
18947,0.005312
18958,0.012994
18964,0.03285
18965,0.28506
18981,0.020046
18982,0.118034
18988,0.02356
18989,0.016378
18997,0.101475
19028,0.044053
19031,0.062343
19047,0.009514
19050,0.017557
19060,0.001446
19062,0.039788
19076,0.089852
19084,0.076106
19111,0.002196
19116,0.003479
19118,0.014782
19126,0.06769
19134,0.024481
19140,0.007051
19158,0.072419
19169,0.028923
19182,0.356506
19206,0.161812
19223,0.039628
19240,0.008675
19272,0.013721
19274,0.042665
19300,0.001357
19303,0.00187
19325,0.012721
19333,0.019157
19344,0.000343
19348,0.036673
19361,0.006195
19364,0.005608
19394,0.005077
19406,0.054074
19420,0.035301
19431,0.00358
19443,0.001721
19449,0.298924
19473,0.040716
19483,0.060209
19486,0.024476
19514,0.015305
19520,0.138235
19534,0.075724
19545,0.047892
19553,0.000626
19560,0.004015
19562,0.002712
19564,0.16162
19574,0.008088
19576,0.086519
19582,0.005759
19585,0.280264
19597,0.027611
19615,0.006161
19617,0.028287
19628,0.047405
19649,0.020795
19663,0.006359
19668,0.035885
19674,0.048853
19695,0.020989
19704,0.008634
19720,0.008963
19729,0.023512
19733,0.0062
19752,0.002441
19756,0.040594
19758,0.006067
19767,0.030599
19770,0.005669
19776,0.013873
19800,0.014829
19814,0.00769
19817,0.034667
19822,0.049332
19837,0.080675
19847,0.009759
19854,0.002774
19865,0.010711
19870,0.004441
19874,0.004657
19886,0.00153
19895,0.274351
19905,0.017687
19927,0.015837
19938,0.038641
19940,0.067534
19944,0.013296
19954,0.010313
19967,0.0235
19980,0.044963
19993,0.093969
20014,0.058214
20017,0.049604
20025,0.042265
20037,0.083701
20040,0.057062
20045,0.041324
20094,0.152876
20109,0.044364
20138,0.014372
20157,0.024373
20164,0.031689
20177,0.11726
20181,0.003254
20182,0.038911
20200,0.000277
20212,0.00987
20222,0.002302
20241,0.007657
20251,0.08889
20254,0.018018
20286,0.057159
20307,0.008375
20310,0.195015
20312,0.038137
20330,0.043768
20347,0.021486
20354,0.079291
20362,0.006957
20365,0.07498
20375,0.057946
20394,0.012325
20411,0.031616
20414,0.077757
20442,0.050294
20444,0.00581
20448,0.024997
20462,0.108678
20473,0.037932
20493,0.032953
20497,0.03484
20514,0.023854
20536,0.041074
20550,0.019379
20582,0.000768
20592,0.004735
20598,0.114428
20609,0.011172
20625,0.009397
20643,0.253416
20670,0.030129
20687,0.05431
20697,0.07796
20699,0.045547
20707,0.035558
20745,0.049167
20763,0.002918
20764,0.027244
20770,0.052057
20776,0.016007
20780,0.183911
20786,0.053371
20807,0.270201
20816,0.008987
20819,0.001755
20842,0.017624
20847,0.175422
20859,0.014717
20880,0.042537
20888,0.027952
20891,0.017079
20902,0.096972
20904,0.018795
20926,0.096767
20933,0.017464
20946,0.012107
20963,0.026616
20978,0.018696
20991,0.001056
20996,0.000119
20997,0.173315
21015,0.003822
21037,0.014335
21044,0.007413
21070,0.027815
21078,0.011145
21094,0.008052
21104,0.008165
21111,0.009521
21117,0.006346
21123,0.008968
21129,0.009802
21133,0.013527
21135,0.027373
21156,0.050587
21159,0.003625
21176,0.005127
21186,0.026933
21206,0.00381
21207,0.000532
21213,0.022883
21238,0.000572
21247,0.0355
21256,0.017532
21261,0.002284
21264,0.005338
21267,0.008061
21283,0.077786
21287,0.057751
21303,0.059642
21343,0.002164
21344,0.003043
21345,0.003507
21348,0.083902
21364,3.109747
21396,0.043477
21420,0.047238
21446,0.009276
21453,0.007125
21464,0.00674
21465,0.079388
21470,0.052832
21481,0.020391
21496,0.022557
21514,0.120068
21535,0.034395
21564,0.004319
21580,0.001873
21602,0.016538
21608,0.009067
21628,0.004698
21630,0.008297
21645,0.00462
21674,0.011899
21683,0.015059
21687,0.086896
21721,0.00808
21732,0.08036
21753,0.000683
21758,0.00813
21766,0.047103
21775,0.002788
21784,0.004747
21797,0.157881
21820,2.3e-05
21842,0.007067
21851,0.029236
21864,0.00508
21874,0.000754
21880,0.014891
21883,0.056222
21904,0.015929
21912,0.013802
