CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;INTERVAL;DELAY;VARIATION;TIMEOUT
200.17.202.34;60920;1745022500677945339;1745022500678257152;850620;0;99970304;99995530.183834;36930.0954201619;100143250.56551465
200.17.202.34;60920;1745022500777960447;1745022500778274048;850621;0;100016896;99997666.7654506;35160.00933308603;100138306.80278294
200.17.202.34;60920;1745022500877960135;1745022500878315776;850622;0;100041728;100002072.88890554;35609.51950922342;100144510.96694243
200.17.202.34;60920;1745022500977953524;1745022500978258432;850623;0;99942656;99996131.20001498;37396.08755979894;100145715.55025418
200.17.202.34;60920;1745022501077979541;1745022501078349056;850624;0;100090624;100005580.48001349;42160.83080247008;100174223.80322337
200.17.202.34;60920;1745022501177944009;1745022501178231040;850625;0;99881984;99993220.83201215;49068.43092343774;100189494.5557059
200.17.202.34;60920;1745022501277935818;1745022501278252544;850626;0;100021504;99996049.14881094;46707.072950000176;100182877.44061095
200.17.202.34;60920;1745022501377952736;1745022501378347264;850627;0;100094720;100005916.23392984;50916.74226201589;100209583.20297791
200.17.202.34;60920;1745022501477950554;1745022501478277376;850628;0;99930112;99998335.81053686;52647.44908950044;100208925.60689487
200.17.202.34;60920;1745022501577938822;1745022501578277632;850629;0;100000256;99998527.82948317;47555.52123223376;100188749.9144121
200.17.202.34;60920;1745022501677962030;1745022501678264320;850630;0;99986688;99997343.84653485;43865.55376249521;100172806.06158483
200.17.202.34;60920;1745022501777968158;1745022501778295552;850631;0;100031232;100000732.66188137;42528.93219810846;100170848.3906738
200.17.202.34;60920;1745022501877967524;1745022501878323200;850632;0;100027648;100003424.19569324;40698.419408973656;100166217.87332913
200.17.202.34;60920;1745022501977952992;1745022501978301440;850633;0;99978240;100000905.77612391;38895.155080467404;100156486.39644578
200.17.202.34;60920;1745022502077957798;1745022502078300928;850634;0;99999488;100000763.99851152;35133.239423572966;100141296.95620582
200.17.202.34;60920;1745022502177966279;1745022502178267392;850635;0;99966464;99997333.99866039;34706.91534725423;100136161.66004941
200.17.202.34;60920;1745022502277963828;1745022502278345728;850636;0;100078336;100005434.19879435;38526.40393309381;100159539.81452672
200.17.202.34;60920;1745022502377960526;1745022502378315008;850637;0;99969280;100001818.77891491;37927.641431275784;100153529.34464002
200.17.202.34;60920;1745022502477960804;1745022502478301952;850638;0;99986944;100000331.30102342;35473.60739049057;100142225.73058538
200.17.202.34;60920;1745022502577962950;1745022502578322176;850639;0;100020224;100002320.5709211;33716.58955933219;100137186.92915842
200.17.202.34;60920;1745022502677965359;1745022502678318336;850640;0;99996160;100001704.513829;30899.38198629826;100125302.04177418
200.17.202.34;60920;1745022502777966184;1745022502778311168;850641;0;99992832;100000817.2624461;28607.970032278983;100115249.14257522
200.17.202.34;60920;1745022502877960962;1745022502878308608;850642;0;99997440;100000479.53620149;26051.12664920028;100104684.0427983
200.17.202.34;60920;1745022502977964406;1745022502978320128;850643;0;100011520;100001583.58258134;24439.655726146128;100099342.20548593
200.17.202.34;60920;1745022503077956024;1745022503078323456;850644;0;100003328;100001758.02432321;22152.687721210503;100090368.77520806
200.17.202.34;60920;1745022503177960093;1745022503178308608;850645;0;99985152;100000097.4218909;21431.961138179406;100085825.26644361
200.17.202.34;60920;1745022503277946815;1745022503278300672;850646;0;99992064;99999294.07970181;20011.772994542574;100079341.17167999
200.17.202.34;60920;1745022503377976233;1745022503378530048;850647;0;100229376;100022302.27173163;38717.96852192532;100177174.14581934
200.17.202.34;60920;1745022503477948301;1745022503478466048;850648;0;99936000;100013672.04455847;42613.37612557934;100184125.54906078
200.17.202.34;60920;1745022503577931326;1745022503578446336;850649;0;99980288;100010333.64010262;41356.6025232839;100175760.05019575
200.17.202.34;60920;1745022503677959384;1745022503678319616;850650;0;99873280;99996628.27609237;49555.769880192056;100194851.35561313
200.17.202.34;60920;1745022503777950742;1745022503778271744;850651;0;99952128;99992178.24848312;48605.21774048499;100186599.11944506
200.17.202.34;60920;1745022503877949467;1745022503878242816;850652;0;99971072;99990067.62363482;45644.25832991802;100172644.65695448
200.17.202.34;60920;1745022503977965455;1745022503978255104;850653;0;100012288;99992289.66127133;43079.666369792845;100164608.3267505
200.17.202.34;60920;1745022504077967280;1745022504078337792;850654;0;100082688;100001329.4951442;46907.55021839323;100188959.69601777
200.17.202.34;60920;1745022504177960348;1745022504178437376;850655;0;100099584;100011154.94562979;51059.70063357487;100215393.74816409
200.17.202.34;60920;1745022504277945076;1745022504278305792;850656;0;99868416;99996881.0510668;58800.23567689748;100232081.99377438
200.17.202.34;60920;1745022504377963824;1745022504378297344;850657;0;99991552;99996348.14596012;53399.826705219966;100209947.452781
200.17.202.34;60920;1745022504477952641;1745022504478315776;850658;0;100018432;99998556.53136411;50047.39089828666;100198746.09495726
200.17.202.34;60920;1745022504577962340;1745022504578355712;850659;0;100039936;100002694.4782277;48766.80398568752;100197761.69417046
200.17.202.34;60920;1745022504677946438;1745022504678370560;850660;0;100014848;100003909.83040494;44983.94054662504;100183845.59259143
200.17.202.34;60920;1745022504777959756;1745022504778336000;850661;0;99965440;100000062.84736444;43947.83122840659;100175854.17227806
200.17.202.34;60920;1745022504877945744;1745022504878335488;850662;0;99999488;100000005.362628;39604.784368365734;100158424.50010146
200.17.202.34;60920;1745022504977984443;1745022504978301696;850663;0;99966208;99996625.6263652;38686.06856804913;100151369.9006374
200.17.202.34;60920;1745022505077940610;1745022505078319872;850664;0;100018176;99998780.66372867;36756.995338377295;100145808.64508218
200.17.202.34;60920;1745022505177969198;1745022505178322944;850665;0;100003072;99999209.7973558;33467.51606895948;100133079.86163163
200.17.202.34;60920;1745022505277938693;1745022505278296832;850666;0;99973888;99996677.61762021;32399.72622408501;100126276.52251655
200.17.202.34;60920;1745022505377955711;1745022505378303744;850667;0;100006912;99997701.0558582;30080.848015857027;100118024.44792162
200.17.202.34;60920;1745022505477935507;1745022505478338816;850668;0;100035072;100001438.15027238;30436.148187032897;100123182.74302052
200.17.202.34;60920;1745022505577960800;1745022505578536192;850669;0;100197376;100021031.93524514;45026.939843815475;100201139.6946204
200.17.202.34;60920;1745022505677968499;1745022505678343424;850670;0;99807232;99999651.94172063;59766.24003149739;100238716.90184662
200.17.202.34;60920;1745022505777969837;1745022505778329600;850671;0;99986176;99998304.34754857;55002.45078320508;100218314.15068139
200.17.202.34;60920;1745022505877963404;1745022505878306048;850672;0;99976448;99996118.71279372;51469.27698425685;100201995.82073075
200.17.202.34;60920;1745022505977973035;1745022505978298368;850673;0;99992320;99995738.84151435;46664.23343726606;100182395.77526341
200.17.202.34;60920;1745022506077961833;1745022506078298880;850674;0;100000512;99996216.15736292;42427.394357247154;100165925.7347919
200.17.202.34;60920;1745022506177973122;1745022506178391552;850675;0;100092672;100005861.74162664;46865.680758858914;100193324.46466208
200.17.202.34;60920;1745022506277976520;1745022506278326016;850676;0;99934464;99998721.96746399;48604.90942937154;100193141.60518147
200.17.202.34;60920;1745022506377962868;1745022506378361088;850677;0;100035072;100002356.9707176;47015.92141467498;100190420.65637629
200.17.202.34;60920;1745022506477963112;1745022506478307840;850678;0;99946752;99996796.47364584;47318.776637791096;100186071.580197
200.17.202.34;60920;1745022506577954461;1745022506578297856;850679;0;99990016;99996118.42628124;43197.14160213634;100168906.99268979
200.17.202.34;60920;1745022506677961699;1745022506678336512;850680;0;100038656;100000372.18365312;42705.80907661108;100171195.41995956
200.17.202.34;60920;1745022506777962878;1745022506778369024;850681;0;100032512;100003586.16528781;41327.811640169224;100168897.41184849
200.17.202.34;60920;1745022506877950626;1745022506878319360;850682;0;99950336;99998261.14875902;41987.545352054534;100166211.33016723
200.17.202.34;60920;1745022506977968165;1745022506978306048;850683;0;99986688;99997103.83388312;38830.37420516124;100152425.33070377
200.17.202.34;60920;1745022507077961533;1745022507078312448;850684;0;100006400;99998033.45049481;35783.991735164025;100141169.41743547
200.17.202.34;60920;1745022507177962381;1745022507178493184;850685;0;100180736;100016303.70544532;48648.822017115686;100210898.99351378
200.17.202.34;60920;1745022507277980979;1745022507278482432;850686;0;99989248;100013598.1349008;46218.95330548346;100198473.94812272
200.17.202.34;60920;1745022507377965079;1745022507378332928;850687;0;99850496;99997287.92141071;56276.25011600608;100222392.92187473
200.17.202.34;60920;1745022507477963817;1745022507478465024;850688;0;100132096;100010768.72926964;62781.35217744161;100261894.1379794
200.17.202.34;60920;1745022507577963475;1745022507578300672;850689;0;99835648;99993256.65634267;72264.08259396449;100282312.98671854
200.17.202.34;60920;1745022507677963714;1745022507678316800;850690;0;100016128;99995543.79070841;67096.09526372726;100263928.17176332
200.17.202.34;60920;1745022507777951582;1745022507778309632;850691;0;99992832;99995272.61163758;60630.54690111227;100237794.79924202
200.17.202.34;60920;1745022507877941819;1745022507878280192;850692;0;99970560;99992801.35047382;56791.62725838316;100219967.85950735
200.17.202.34;60920;1745022507977965791;1745022507978287104;850693;0;100006912;99994212.41542645;52382.42298990004;100203742.10738605
200.17.202.34;60920;1745022508077965189;1745022508078300928;850694;0;100013824;99996173.57388382;48909.22330252838;100191810.46709393
200.17.202.34;60920;1745022508177953978;1745022508178262272;850695;0;99961344;99992690.61649545;47152.96262182008;100181302.46698272
200.17.202.34;60920;1745022508277947246;1745022508278300160;850696;0;100037888;99997210.3548459;46505.43087504844;100183232.07834609
200.17.202.34;60920;1745022508377945614;1745022508378280448;850697;0;99980288;99995518.11936131;43377.899723674724;100169029.71825601
200.17.202.34;60920;1745022508477987061;1745022508478349056;850698;0;100068608;100002827.10742518;45618.19900878895;100185299.90346034
200.17.202.34;60920;1745022508577953749;1745022508578333440;850699;0;99984384;100000982.79668267;42716.25877617713;100171847.83178738
200.17.202.34;60920;1745022508677954157;1745022508678307840;850700;0;99974400;99998324.5170144;40837.08459999933;100161672.85541439
200.17.202.34;60920;1745022508777968696;1745022508778304512;850701;0;99996672;99998159.26531297;36902.10267129637;100145767.67599815
200.17.202.34;60920;1745022508877979034;1745022508878295296;850702;0;99990784;99997421.73878168;33875.66628233431;100132924.40391101
200.17.202.34;60920;1745022508977950132;1745022508978330880;850703;0;100035584;100001237.96490352;33922.70316374902;100136928.77755852
200.17.202.34;60920;1745022509077942030;1745022509078252544;850704;0;99921664;99993280.56841317;37692.08968869094;100144048.92716794
200.17.202.34;60920;1745022509177961747;1745022509178357504;850705;0;100104960;100004448.51157185;43974.02956263642;100180344.6298224
200.17.202.34;60920;1745022509277966236;1745022509278297600;850706;0;99940096;99998013.26041466;45368.35264783877;100179486.67100601
200.17.202.34;60920;1745022509377945895;1745022509378307584;850707;0;100009984;99999210.3343732;41908.883945734306;100166845.87015614
200.17.202.34;60920;1745022509477964824;1745022509478497792;850708;0;100190208;100018310.10093589;54907.78545757175;100237941.24276617
200.17.202.34;60920;1745022509577937792;1745022509578272768;850709;0;99774976;99993976.6908423;71317.07599604464;100279244.99482648
200.17.202.34;60920;1745022509677966140;1745022509678444800;850710;0;100172032;100011782.22175808;80210.34622063192;100332623.6066406
200.17.202.34;60920;1745022509777950208;1745022509778301696;850711;0;99856896;99996293.59958227;86129.07155679571;100340809.88580945
200.17.202.34;60920;1745022509877965845;1745022509878502400;850712;0;100200704;100016734.63962404;95913.10043871171;100400387.04137889
200.17.202.34;60920;1745022509977939263;1745022509978420736;850713;0;99918336;100006894.77566163;95177.66796100378;100387605.44750565
200.17.202.34;60920;1745022510077955571;1745022510078439424;850714;0;100018688;100008074.09809546;86721.29135535723;100354959.26351689
200.17.202.34;60920;1745022510177941418;1745022510178462976;850715;0;100023552;100009621.88828592;79442.1733912295;100327390.58185084
200.17.202.34;60920;1745022510277974917;1745022510278532096;850716;0;100069120;100015571.69945733;76852.78610637331;100322982.84388283
200.17.202.34;60920;1745022510377933215;1745022510378424064;850717;0;99891968;100003211.3295116;80291.84044689577;100324378.69129919
200.17.202.34;60920;1745022510477966304;1745022510478508800;850718;0;100084736;100011363.79656044;79599.87674616254;100329763.30354509
200.17.202.34;60920;1745022510577927431;1745022510578298112;850719;0;99789312;99989158.6169044;91624.55076198558;100355656.81995234
200.17.202.34;60920;1745022510677962399;1745022510678320384;850720;0;100022272;99992469.95521396;85442.30016439062;100334239.15587153
200.17.202.34;60920;1745022510777967817;1745022510778455296;850721;0;100134912;100006714.15969257;89717.8541786945;100365585.57640734
200.17.202.34;60920;1745022510877966405;1745022510878491648;850722;0;100036352;100009677.94372332;83413.47438849295;100343331.84127729
200.17.202.34;60920;1745022510977983274;1745022510978408192;850723;0;99916544;100000364.54935099;83454.18188474284;100334181.27688996
200.17.202.34;60920;1745022511077959962;1745022511078317312;850724;0;99909120;99991240.09441589;83320.77313785737;100324523.18696731
200.17.202.34;60920;1745022511177967220;1745022511178346752;850725;0;100029440;99995060.0849743;78426.68732664124;100308766.83428086
