CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;MID_RANGE;MEAN_DEVIATION;TIMEOUT
200.17.202.34;60920;1745022460377943934;1745022460378366464;850217;0;1.7450224594784061e+18;1000005525.3667952;1.7450224634784282e+18
200.17.202.34;60920;1745022460477957561;1745022460478434304;850218;0;1.745022459578409e+18;1000007788.8301157;1.7450224635784402e+18
200.17.202.34;60920;1745022460577958904;1745022460578446080;850219;0;1.7450224596784125e+18;1000010721.9471041;1.7450224636784556e+18
200.17.202.34;60920;1745022460677955932;1745022460678435072;850220;0;1.7450224597784146e+18;1000011902.5523937;1.7450224637784622e+18
200.17.202.34;60920;1745022460777957890;1745022460778384384;850221;0;1.7450224598784115e+18;1000007691.4971542;1.7450224638784422e+18
200.17.202.34;60920;1745022460877955909;1745022460878431744;850222;0;1.7450224599784136e+18;1000008944.7474388;1.7450224639784494e+18
200.17.202.34;60920;1745022460977962835;1745022460978451968;850223;0;1.7450224600784174e+18;1000011890.272695;1.745022464078465e+18
200.17.202.34;60920;1745022461077957543;1745022461078410240;850224;0;1.7450224601784166e+18;1000009984.4454254;1.7450224641784566e+18
200.17.202.34;60920;1745022461177950202;1745022461178313728;850225;0;1.7450224602784064e+18;999998694.8008828;1.7450224642784013e+18
200.17.202.34;60920;1745022461277958440;1745022461278365184;850226;0;1.7450224603784023e+18;999994703.7207946;1.745022464378381e+18
200.17.202.34;60920;1745022461377961278;1745022461378402304;850227;0;1.7450224604784023e+18;999995233.3487151;1.7450224644783834e+18
200.17.202.34;60920;1745022461477969747;1745022461478432000;850228;0;1.745022460578405e+18;999998679.6138436;1.7450224645783997e+18
200.17.202.34;60920;1745022461577957114;1745022461578443008;850229;0;1.745022460678409e+18;1000002600.4524592;1.7450224646784195e+18
200.17.202.34;60920;1745022461677958882;1745022461678453504;850230;0;1.7450224607784136e+18;1000006794.8072133;1.7450224647784407e+18
200.17.202.34;60920;1745022461777961889;1745022461778461696;850231;0;1.7450224608784184e+18;1000010928.1264919;1.7450224648784622e+18
200.17.202.34;60920;1745022461877958297;1745022461878368000;850232;0;1.7450224609784133e+18;1000004792.1138427;1.7450224649784325e+18
200.17.202.34;60920;1745022461977966185;1745022461978394880;850233;0;1.7450224610784113e+18;1000002469.7024584;1.7450224650784212e+18
200.17.202.34;60920;1745022462077962013;1745022462078431744;850234;0;1.7450224611784133e+18;1000004270.7322125;1.7450224651784305e+18
200.17.202.34;60920;1745022462177967892;1745022462178415872;850235;0;1.7450224612784133e+18;1000004099.6589913;1.7450224652784297e+18
200.17.202.34;60920;1745022462277959560;1745022462278463744;850236;0;1.7450224613784184e+18;1000008732.8930922;1.7450224653784532e+18
200.17.202.34;60920;1745022462377959688;1745022462378402048;850237;0;1.7450224614784166e+18;1000006221.203783;1.7450224654784415e+18
200.17.202.34;60920;1745022462477957097;1745022462478420224;850238;0;1.7450224615784172e+18;1000005957.4834048;1.745022465578441e+18
200.17.202.34;60920;1745022462577951763;1745022462578406912;850239;0;1.7450224616784161e+18;1000004337.7350643;1.7450224656784335e+18
200.17.202.34;60920;1745022462677967742;1745022462678462464;850240;0;1.7450224617784207e+18;1000008537.5615579;1.7450224657784548e+18
200.17.202.34;60920;1745022462777975250;1745022462778474240;850241;0;1.745022461878426e+18;1000013034.2054021;1.7450224658784783e+18
200.17.202.34;60920;1745022462877962838;1745022462878356992;850242;0;1.7450224619784192e+18;1000004818.7848619;1.7450224659784384e+18
200.17.202.34;60920;1745022462977963836;1745022462978348288;850243;0;1.745022462078412e+18;999997245.7063757;1.745022466078401e+18
200.17.202.34;60920;1745022463077961675;1745022463078319616;850244;0;1.7450224621784028e+18;999988279.5357381;1.745022466178356e+18
200.17.202.34;60920;1745022463177974483;1745022463178351616;850245;0;1.745022462278398e+18;999984331.5821643;1.7450224662783352e+18
200.17.202.34;60920;1745022463277950328;1745022463278306816;850246;0;1.745022462378389e+18;999976784.8239479;1.745022466378296e+18
200.17.202.34;60920;1745022463377957066;1745022463378371840;850247;0;1.7450224624783872e+18;999977391.141553;1.7450224664782968e+18
200.17.202.34;60920;1745022463477975124;1745022463478387968;850248;0;1.7450224625783872e+18;999979728.8273977;1.745022466578306e+18
200.17.202.34;60920;1745022463577944692;1745022463578339840;850249;0;1.7450224626783826e+18;999977019.9446579;1.7450224666782907e+18
200.17.202.34;60920;1745022463677961020;1745022463678371584;850250;0;1.7450224627783816e+18;999978217.150192;1.7450224667782945e+18
200.17.202.34;60920;1745022463777958139;1745022463778339584;850251;0;1.7450224628783775e+18;999976197.0351728;1.7450224668782822e+18
200.17.202.34;60920;1745022463877945777;1745022463878298880;850252;0;1.7450224629783695e+18;999970718.1316555;1.7450224669782523e+18
200.17.202.34;60920;1745022463977952125;1745022463978304256;850253;0;1.7450224630783631e+18;999967118.3184899;1.7450224670782316e+18
200.17.202.34;60920;1745022464077962153;1745022464078356736;850254;0;1.7450224631783626e+18;999969766.4866409;1.7450224671782418e+18
200.17.202.34;60920;1745022464177971402;1745022464178355456;850255;0;1.7450224632783619e+18;999972073.0379767;1.7450224672782502e+18
200.17.202.34;60920;1745022464277961719;1745022464278344704;850256;0;1.74502246337836e+18;999973150.5341791;1.7450224673782525e+18
200.17.202.34;60920;1745022464377964958;1745022464378328064;850257;0;1.7450224634783567e+18;999972635.4807612;1.7450224674782472e+18
200.17.202.34;60920;1745022464477965875;1745022464478344192;850258;0;1.7450224635783555e+18;999974117.532685;1.745022467578252e+18
200.17.202.34;60920;1745022464577968613;1745022464578355456;850259;0;1.7450224636783555e+18;999976705.7794166;1.7450224676782623e+18
200.17.202.34;60920;1745022464677968682;1745022464678381056;850260;0;1.7450224637783583e+18;999981595.2014749;1.7450224677782845e+18
200.17.202.34;60920;1745022464777961180;1745022464778411264;850261;0;1.7450224638783636e+18;999988734.8813274;1.7450224678783186e+18
200.17.202.34;60920;1745022464877964298;1745022464878356224;850262;0;1.745022463978363e+18;999989118.9931947;1.7450224679783194e+18
200.17.202.34;60920;1745022464977964235;1745022464978372864;850263;0;1.745022464078364e+18;999991205.4938753;1.7450224680783288e+18
200.17.202.34;60920;1745022465077960903;1745022465078332928;850264;0;1.7450224641783608e+18;999988987.3444878;1.7450224681783168e+18
200.17.202.34;60920;1745022465177962001;1745022465178355200;850265;0;1.7450224642783603e+18;999989525.410039;1.7450224682783183e+18
200.17.202.34;60920;1745022465277942429;1745022465278358528;850266;0;1.7450224643783603e+18;999990393.6690351;1.745022468378322e+18
200.17.202.34;60920;1745022465377964308;1745022465378343424;850267;0;1.7450224644783585e+18;999989664.7021315;1.7450224684783173e+18
200.17.202.34;60920;1745022465477960306;1745022465478319616;850268;0;1.7450224645783547e+18;999986807.0319183;1.745022468578302e+18
200.17.202.34;60920;1745022465577942694;1745022465578369280;850269;0;1.745022464678356e+18;999989585.5287265;1.7450224686783142e+18
200.17.202.34;60920;1745022465677964713;1745022465678324224;850270;0;1.7450224647783526e+18;999987452.5758538;1.7450224687783025e+18
200.17.202.34;60920;1745022465777954990;1745022465778349824;850271;0;1.7450224648783524e+18;999988425.7182684;1.745022468878306e+18
200.17.202.34;60920;1745022465877963189;1745022465878429440;850272;0;1.74502246497836e+18;999997288.7464416;1.7450224689783493e+18
200.17.202.34;60920;1745022465977957137;1745022465978393344;850273;0;1.7450224650783634e+18;1000000887.8717974;1.745022469078367e+18
200.17.202.34;60920;1745022466077965035;1745022466078374912;850274;0;1.7450224651783644e+18;1000001951.0846177;1.745022469178372e+18
200.17.202.34;60920;1745022466177963084;1745022466178467584;850275;0;1.745022465278375e+18;1000012072.776156;1.7450224692784233e+18
200.17.202.34;60920;1745022466277958582;1745022466278375424;850276;0;1.745022465378375e+18;1000010916.6985403;1.7450224693784187e+18
200.17.202.34;60920;1745022466377951930;1745022466378383104;850277;0;1.7450224654783757e+18;1000010644.2286862;1.7450224694784182e+18
200.17.202.34;60920;1745022466477959664;1745022466478379520;850278;0;1.7450224655783762e+18;1000009963.8058176;1.745022469578416e+18
200.17.202.34;60920;1745022466577959882;1745022466578392576;850279;0;1.745022465678378e+18;1000010605.8252358;1.7450224696784205e+18
200.17.202.34;60920;1745022466677960940;1745022466678372608;850280;0;1.7450224657783775e+18;1000009007.6427122;1.7450224697784136e+18
200.17.202.34;60920;1745022466777971921;1745022466778408960;850281;0;1.7450224658783805e+18;1000011255.6784409;1.7450224698784256e+18
200.17.202.34;60920;1745022466877969009;1745022466878365184;850282;0;1.745022465978379e+18;1000008594.1105969;1.7450224699784133e+18
200.17.202.34;60920;1745022466977943047;1745022466978339584;850283;0;1.7450224660783752e+18;1000003792.2995373;1.7450224700783903e+18
200.17.202.34;60920;1745022467077964456;1745022467078463744;850284;0;1.7450224661783841e+18;1000012270.6695836;1.7450224701784333e+18
200.17.202.34;60920;1745022467177975124;1745022467178394368;850285;0;1.7450224662783852e+18;1000012067.6026253;1.7450224702784335e+18
200.17.202.34;60920;1745022467277969331;1745022467278393344;850286;0;1.745022466378386e+18;1000011680.0423627;1.7450224703784328e+18
200.17.202.34;60920;1745022467377955154;1745022467378409728;850287;0;1.7450224664783882e+18;1000012892.8381264;1.7450224704784397e+18
200.17.202.34;60920;1745022467477962802;1745022467478388992;850288;0;1.7450224665783885e+18;1000011680.3543137;1.7450224705784353e+18
200.17.202.34;60920;1745022467577962400;1745022467578387712;850289;0;1.7450224666783882e+18;1000010435.5188823;1.74502247067843e+18
200.17.202.34;60920;1745022467677980969;1745022467678401280;850290;0;1.7450224667783895e+18;1000010697.5669941;1.7450224707784323e+18
200.17.202.34;60920;1745022467777959450;1745022467778363904;850291;0;1.745022466878387e+18;1000007067.8102946;1.745022470878415e+18
200.17.202.34;60920;1745022467877962398;1745022467878372864;850292;0;1.7450224669783854e+18;1000004953.0292652;1.745022470978405e+18
200.17.202.34;60920;1745022467977966966;1745022467978329344;850293;0;1.7450224670783798e+18;999998851.3263386;1.7450224710783752e+18
200.17.202.34;60920;1745022468077963485;1745022468078372096;850294;0;1.745022467178379e+18;999998198.1937048;1.7450224711783718e+18
200.17.202.34;60920;1745022468177949661;1745022468178366208;850295;0;1.7450224672783777e+18;999997098.3743343;1.7450224712783662e+18
200.17.202.34;60920;1745022468277961416;1745022468278364928;850296;0;1.7450224673783764e+18;999996108.5369009;1.7450224713783608e+18
200.17.202.34;60920;1745022468377961744;1745022468378394624;850297;0;1.7450224674783782e+18;999998315.2832109;1.7450224714783716e+18
200.17.202.34;60920;1745022468477966117;1745022468478467072;850298;0;1.7450224675783872e+18;1000007366.9548898;1.7450224715784166e+18
200.17.202.34;60920;1745022468577952905;1745022468578421760;850299;0;1.7450224676783908e+18;1000010086.2594008;1.7450224716784312e+18
200.17.202.34;60920;1745022468677964314;1745022468678432512;850300;0;1.7450224677783951e+18;1000013250.4334607;1.7450224717784481e+18
200.17.202.34;60920;1745022468777941622;1745022468778401024;850301;0;1.745022467878396e+18;1000012514.1901146;1.745022471878446e+18
200.17.202.34;60920;1745022468877966370;1745022468878400512;850302;0;1.7450224679783964e+18;1000011723.5711031;1.7450224719784433e+18
200.17.202.34;60920;1745022468977933949;1745022468978370304;850303;0;1.7450224680783939e+18;1000007940.0139928;1.7450224720784256e+18
200.17.202.34;60920;1745022469077966897;1745022469078427904;850304;0;1.7450224681783974e+18;1000010550.8125935;1.7450224721784397e+18
200.17.202.34;60920;1745022469177950475;1745022469178411264;850305;0;1.745022468278399e+18;1000010878.1313341;1.7450224722784425e+18
200.17.202.34;60920;1745022469277977064;1745022469278466560;850306;0;1.745022468378406e+18;1000016548.7182007;1.7450224723784722e+18
200.17.202.34;60920;1745022469377937702;1745022469378374912;850307;0;1.7450224684784026e+18;1000011796.2463806;1.7450224724784497e+18
200.17.202.34;60920;1745022469477970340;1745022469478434816;850308;0;1.745022468578406e+18;1000013842.2217425;1.7450224725784612e+18
200.17.202.34;60920;1745022469577935785;1745022469578354688;850309;0;1.7450224686784008e+18;1000007337.9995682;1.7450224726784302e+18
200.17.202.34;60920;1745022469677965694;1745022469678415616;850310;0;1.7450224687784023e+18;1000008088.9996114;1.7450224727784346e+18
200.17.202.34;60920;1745022469777936354;1745022469778404608;850311;0;1.7450224688784026e+18;1000007510.4996502;1.7450224728784325e+18
200.17.202.34;60920;1745022469877974023;1745022469878399488;850312;0;1.7450224689784023e+18;1000006452.2496852;1.7450224729784282e+18
200.17.202.34;60920;1745022469977961071;1745022469978395904;850313;0;1.7450224690784018e+18;1000005167.0247166;1.7450224730784225e+18
200.17.202.34;60920;1745022470077965529;1745022470078463744;850314;0;1.745022469178408e+18;1000010845.5222449;1.7450224731784512e+18
200.17.202.34;60920;1745022470177964396;1745022470178365952;850315;0;1.7450224692784038e+18;1000005562.5700204;1.745022473278426e+18
200.17.202.34;60920;1745022470277966800;1745022470278349056;850316;0;1.7450224693783985e+18;999999527.9130185;1.7450224733783967e+18
200.17.202.34;60920;1745022470377962888;1745022470378331392;850317;0;1.7450224694783918e+18;999992867.9217166;1.7450224734783634e+18
200.17.202.34;60920;1745022470477963826;1745022470478379008;850318;0;1.7450224695783905e+18;999992301.129545;1.7450224735783598e+18
200.17.202.34;60920;1745022470577965737;1745022470578414336;850319;0;1.7450224696783928e+18;999995451.8165904;1.7450224736783747e+18
200.17.202.34;60920;1745022470677962605;1745022470678392576;850320;0;1.7450224697783928e+18;999995881.0349314;1.7450224737783764e+18
200.17.202.34;60920;1745022470777953593;1745022470778348544;850321;0;1.7450224698783882e+18;999991864.1314383;1.7450224738783557e+18
200.17.202.34;60920;1745022470877971372;1745022470878419200;850322;0;1.7450224699783913e+18;999995775.3182945;1.7450224739783744e+18
200.17.202.34;60920;1745022470977965120;1745022470978417408;850323;0;1.7450224700783939e+18;999998808.986465;1.745022474078389e+18
200.17.202.34;60920;1745022471077961027;1745022471078423296;850324;0;1.745022470178397e+18;1000001872.0878185;1.7450224741784044e+18
200.17.202.34;60920;1745022471177967511;1745022471178404864;850325;0;1.7450224702783977e+18;1000002478.4790367;1.7450224742784077e+18
200.17.202.34;60920;1745022471277957069;1745022471278298880;850326;0;1.7450224703783877e+18;999992349.031133;1.745022474378357e+18
200.17.202.34;60920;1745022471377961667;1745022471378378240;850327;0;1.7450224704783867e+18;999992166.9280198;1.7450224744783555e+18
200.17.202.34;60920;1745022471477964442;1745022471478404864;850328;0;1.7450224705783885e+18;999994767.8352178;1.7450224745783675e+18
200.17.202.34;60920;1745022471577981200;1745022471578385664;850329;0;1.7450224706783882e+18;999995009.451696;1.7450224746783683e+18
200.17.202.34;60920;1745022471677962201;1745022471678373120;850330;0;1.7450224707783867e+18;999993998.1065265;1.7450224747783626e+18
200.17.202.34;60920;1745022471777959949;1745022471778361856;850331;0;1.745022470878384e+18;999992115.0958738;1.7450224748783526e+18
200.17.202.34;60920;1745022471877975317;1745022471878383360;850332;0;1.745022470978384e+18;999992826.7862864;1.7450224749783552e+18
200.17.202.34;60920;1745022471977960316;1745022471978314240;850333;0;1.745022471078377e+18;999986580.9076577;1.7450224750783232e+18
200.17.202.34;60920;1745022472077964274;1745022472078346752;850334;0;1.745022471178374e+18;999984902.016892;1.7450224751783135e+18
200.17.202.34;60920;1745022472177963082;1745022472178373632;850335;0;1.745022471278374e+18;999986386.2152028;1.7450224752783194e+18
200.17.202.34;60920;1745022472277963058;1745022472278361600;850336;0;1.7450224713783726e+18;999986518.7936825;1.7450224753783186e+18
200.17.202.34;60920;1745022472377966224;1745022472378352640;850337;0;1.7450224714783706e+18;999985870.1143142;1.745022475478314e+18
