sequence_number,time_taken_to_correct_ms
1661,0.007278
1663,0.002703
1664,0.079191
1667,0.071762
1669,0.016751
1671,0.024819
1674,0.06932
1676,0.038561
1678,0.095983
1681,0.059028
1684,0.019868
1686,0.03249
1687,0.077565
1689,0.009657
1693,0.048568
1696,0.007157
1697,0.021813
1700,0.01141
1701,0.033623
1703,0.005474
1705,0.074694
1707,0.020911
1710,0.024838
1713,0.1163
1715,0.013751
1716,0.086611
1718,0.020658
1719,0.008056
1721,6.2e-05
1723,0.012928
1725,0.022965
1729,0.00642
1731,0.001266
1732,0.021801
1734,0.003262
1735,0.000679
1736,0.024455
1737,0.01247
1739,0.057169
1741,0.003727
1744,0.007077
1745,0.008706
1748,0.017175
1750,0.004434
1751,0.030657
1753,0.027276
1754,0.171037
1756,0.181461
1759,0.003283
1761,0.048099
1764,0.032267
1765,0.022159
1767,0.016066
1768,0.009432
1769,0.005131
1771,0.049462
1772,0.01039
1775,0.01235
1776,0.040608
1778,0.071911
1780,0.324021
1784,0.06742
1786,0.000597
1787,0.012404
1788,0.050341
1790,0.018254
1792,0.076192
1794,0.000529
1795,0.017853
1798,0.020568
1800,0.034961
1802,0.005758
1804,0.025098
1806,0.06272
1808,0.00622
1810,0.00709
1812,0.168545
1814,0.001762
1815,0.018564
1817,0.012192
1820,0.014348
1822,0.034716
1824,0.051435
1827,0.038681
1828,0.08594
1831,0.002301
1834,0.00055
1835,0.067884
1837,0.129817
1839,0.020663
1840,0.290794
1842,0.027638
1844,0.020616
1846,0.142563
1849,0.006874
1850,0.009179
1853,0.022126
1855,0.025425
1857,0.022843
1860,0.019777
1862,0.019696
1863,5.2e-05
1864,9.8e-05
1865,0.014823
1868,0.018715
1872,0.044648
1875,0.016901
1877,0.012105
1881,0.030182
1882,0.02604
1885,0.10641
1887,0.00281
1888,0.089541
1892,0.059335
1894,0.018844
1895,0.008935
1897,0.003043
1899,0.024874
1901,0.036983
1904,0.004048
1906,0.02653
1907,0.002124
1909,0.002313
1910,0.065397
1912,0.017314
1915,0.149995
1917,0.060053
1919,0.014531
1921,0.010851
1923,0.031762
1926,0.018794
1928,0.044485
1930,0.008132
1931,0.026763
1933,0.055849
1937,0.070504
1939,0.021835
1941,0.022201
1943,0.023853
1947,0.015308
1950,0.031898
1951,0.030449
1953,0.059049
1955,0.251419
1958,0.014509
1959,0.021892
1962,0.029511
1965,0.008339
1966,0.077202
1971,0.020764
1972,0.011995
1973,0.011559
1974,0.002578
1978,0.049255
1980,0.00345
1981,0.012539
1984,0.002712
1985,0.044793
1988,0.019224
1991,0.028194
1994,0.127675
1999,0.006147
2002,0.105523
2004,0.018032
2006,0.014278
2008,0.003685
2009,0.052115
2011,0.026878
2013,0.01799
2014,0.0014
2016,0.03749
2018,0.04853
2019,0.088413
2021,0.013589
2022,0.201143
2025,0.034719
2027,0.055392
2029,0.0106
2030,0.018182
2033,0.009184
2034,0.02311
2037,0.008583
2040,0.041618
2042,0.013478
2043,0.002895
2045,0.038364
2047,0.013142
2048,0.008407
2049,0.008769
2051,0.016211
2052,0.004578
2055,0.001391
2056,0.1121
2058,0.020079
2062,0.008194
2065,0.027853
2068,0.016744
2071,0.023334
2073,0.011891
2074,0.03792
2078,0.092068
2081,0.004308
2082,0.036064
2083,0.043236
2085,0.194816
2087,0.029304
2089,0.004998
2091,0.08416
2095,0.040044
2098,0.069259
2101,0.036857
2106,0.004484
2108,0.011706
2109,0.004781
2112,0.136996
2117,0.024097
2120,0.001353
